transaction_id,date,account_code,account_name,debit,credit,description,reference
339,2024-02-11,2100,Accrued Liabilities,0.0,11234.69,Customer Payment,REF000339
340,2024-11-28,2100,Accrued Liabilities,39571.12,0.0,Monthly Invoice,REF000340
341,2024-05-26,4000,Cost of Goods Sold,34806.64,0.0,Interest Payment,REF000341
342,2024-08-28,4000,Cost of Goods Sold,30771.26,0.0,Monthly Invoice,REF000342
343,2024-05-11,1700,Prepaid Expenses,0.0,41749.81,Customer Payment,REF000343
344,2024-05-27,1700,Prepaid Expenses,15064.55,0.0,Salary Payment,REF000344
345,2024-08-02,5200,Utilities Expense,0.0,39697.02,Customer Payment,REF000345
346,2024-02-26,4000,Cost of Goods Sold,29840.98,0.0,Depreciation,REF000346
347,2024-09-20,5100,Rent Expense,12104.49,0.0,Rent Payment,REF000347
348,2024-08-07,1000,Cash,30744.33,0.0,Adjustment Entry,REF000348
349,2024-08-01,1500,Inventory,33221.92,0.0,Bank Transfer,REF000349
350,2024-07-03,1200,Accounts Receivable,47670.65,0.0,Sales Transaction,REF000350
351,2024-08-28,1000,Cash,0.0,31787.18,Rent Payment,REF000351
352,2024-01-09,2100,Accrued Liabilities,0.0,39428.12,Salary Payment,REF000352
353,2024-12-02,5200,Utilities Expense,0.0,5192.16,Supplier Payment,REF000353
354,2024-01-23,2100,Accrued Liabilities,27305.23,0.0,Depreciation,REF000354
355,2024-08-25,6000,Marketing Expense,23931.77,0.0,Supplier Payment,REF000355
356,2024-02-02,6000,Marketing Expense,0.0,38811.76,Monthly Invoice,REF000356
357,2024-05-30,1700,Prepaid Expenses,2199.88,0.0,Monthly Invoice,REF000357
358,2024-06-10,2000,Accounts Payable,0.0,25774.03,Rent Payment,REF000358
359,2024-01-19,5200,Utilities Expense,0.0,9563.26,Monthly Invoice,REF000359
360,2024-12-01,2100,Accrued Liabilities,0.0,13668.1,Sales Transaction,REF000360
361,2024-07-23,6000,Marketing Expense,0.0,21992.43,Utility Bill,REF000361
362,2024-04-05,4000,Cost of Goods Sold,0.0,34606.5,Bank Transfer,REF000362
363,2024-05-16,1200,Accounts Receivable,36356.8,0.0,Sales Transaction,REF000363
364,2024-11-04,1500,Inventory,0.0,27278.27,Customer Payment,REF000364
365,2024-02-10,2100,Accrued Liabilities,0.0,33049.35,Purchase Order,REF000365
366,2024-11-04,6000,Marketing Expense,0.0,21311.54,Utility Bill,REF000366
367,2024-08-16,1000,Cash,0.0,36343.45,Adjustment Entry,REF000367
368,2024-08-10,2000,Accounts Payable,31977.07,0.0,Customer Payment,REF000368
369,2024-12-09,5200,Utilities Expense,20316.45,0.0,Monthly Invoice,REF000369
370,2024-03-14,5100,Rent Expense,0.0,33907.66,Monthly Invoice,REF000370
371,2024-03-05,1200,Accounts Receivable,0.0,11807.41,Utility Bill,REF000371
372,2024-07-15,5100,Rent Expense,1628.94,0.0,Depreciation,REF000372
373,2024-08-18,2100,Accrued Liabilities,18606.95,0.0,Adjustment Entry,REF000373
374,2024-03-11,5000,Salaries Expense,0.0,18353.83,Depreciation,REF000374
375,2024-05-22,1700,Prepaid Expenses,48026.4,0.0,Interest Payment,REF000375
376,2024-04-05,4000,Cost of Goods Sold,25892.09,0.0,Rent Payment,REF000376
377,2024-05-13,6000,Marketing Expense,0.0,22319.19,Interest Payment,REF000377
378,2024-09-08,1700,Prepaid Expenses,6140.64,0.0,Purchase Order,REF000378
379,2024-03-29,6000,Marketing Expense,22261.11,0.0,Depreciation,REF000379
380,2024-06-12,5200,Utilities Expense,17377.79,0.0,Bank Transfer,REF000380
381,2024-10-04,2000,Accounts Payable,44567.67,0.0,Interest Payment,REF000381
382,2024-12-29,6000,Marketing Expense,0.0,31888.62,Bank Transfer,REF000382
383,2024-04-24,1200,Accounts Receivable,49256.78,0.0,Salary Payment,REF000383
384,2024-09-09,1000,Cash,0.0,18051.22,Purchase Order,REF000384
385,2024-10-09,1500,Inventory,30601.3,0.0,Customer Payment,REF000385
386,2024-06-07,3000,Revenue,0.0,49979.76,Bank Transfer,REF000386
387,2024-07-29,3000,Revenue,41168.74,0.0,Supplier Payment,REF000387
388,2024-06-11,5200,Utilities Expense,0.0,3717.51,Depreciation,REF000388
389,2024-09-21,2100,Accrued Liabilities,6425.45,0.0,Supplier Payment,REF000389
390,2024-08-09,5000,Salaries Expense,45536.51,0.0,Customer Payment,REF000390
391,2024-09-22,1500,Inventory,15213.19,0.0,Utility Bill,REF000391
392,2024-12-29,1700,Prepaid Expenses,0.0,17307.69,Customer Payment,REF000392
393,2024-05-08,1700,Prepaid Expenses,0.0,31756.5,Supplier Payment,REF000393
394,2024-11-16,2000,Accounts Payable,30725.27,0.0,Bank Transfer,REF000394
395,2024-11-24,1500,Inventory,29594.5,0.0,Supplier Payment,REF000395
396,2024-12-03,5100,Rent Expense,0.0,36034.43,Adjustment Entry,REF000396
397,2024-01-22,1000,Cash,0.0,4070.33,Depreciation,REF000397
398,2024-04-17,5100,Rent Expense,20835.17,0.0,Purchase Order,REF000398
399,2024-11-17,5000,Salaries Expense,0.0,14490.69,Purchase Order,REF000399
400,2024-05-05,5200,Utilities Expense,0.0,20310.57,Customer Payment,REF000400
401,2024-12-18,1000,Cash,0.0,7912.44,Purchase Order,REF000401
402,2024-08-25,1700,Prepaid Expenses,17016.23,0.0,Utility Bill,REF000402
403,2024-06-12,6000,Marketing Expense,0.0,49401.29,Sales Transaction,REF000403
404,2024-03-07,2100,Accrued Liabilities,25753.86,0.0,Utility Bill,REF000404
405,2024-05-03,4000,Cost of Goods Sold,0.0,6134.87,Salary Payment,REF000405
406,2024-03-13,1200,Accounts Receivable,0.0,2539.76,Adjustment Entry,REF000406
407,2024-08-02,1700,Prepaid Expenses,48134.67,0.0,Utility Bill,REF000407
408,2024-10-22,6000,Marketing Expense,15642.62,0.0,Purchase Order,REF000408
409,2024-09-20,4000,Cost of Goods Sold,0.0,24943.0,Purchase Order,REF000409
410,2024-01-12,1200,Accounts Receivable,0.0,47262.19,Salary Payment,REF000410
411,2024-04-20,5100,Rent Expense,17651.23,0.0,Rent Payment,REF000411
412,2024-09-10,5100,Rent Expense,0.0,44118.15,Rent Payment,REF000412
413,2024-10-01,1000,Cash,0.0,42360.15,Supplier Payment,REF000413
414,2024-05-15,6000,Marketing Expense,0.0,18295.22,Utility Bill,REF000414
415,2024-01-24,3000,Revenue,2567.37,0.0,Utility Bill,REF000415
416,2024-10-10,2000,Accounts Payable,0.0,3685.85,Bank Transfer,REF000416
417,2024-05-23,5100,Rent Expense,34023.13,0.0,Supplier Payment,REF000417
418,2024-02-19,3000,Revenue,0.0,18666.18,Bank Transfer,REF000418
419,2024-07-06,1500,Inventory,0.0,9960.9,Bank Transfer,REF000419
420,2024-01-21,1000,Cash,0.0,1955.31,Purchase Order,REF000420
421,2024-09-22,4000,Cost of Goods Sold,7455.54,0.0,Utility Bill,REF000421
422,2024-11-09,2100,Accrued Liabilities,0.0,8133.48,Adjustment Entry,REF000422
423,2024-06-21,5000,Salaries Expense,0.0,41416.19,Interest Payment,REF000423
424,2024-10-15,2000,Accounts Payable,23749.88,0.0,Utility Bill,REF000424
425,2024-06-18,5200,Utilities Expense,0.0,5489.13,Adjustment Entry,REF000425
426,2024-06-06,6000,Marketing Expense,43606.23,0.0,Adjustment Entry,REF000426
427,2024-08-30,2000,Accounts Payable,48353.86,0.0,Interest Payment,REF000427
428,2024-01-27,5100,Rent Expense,0.0,24027.63,Supplier Payment,REF000428
429,2024-12-14,1700,Prepaid Expenses,1588.21,0.0,Salary Payment,REF000429
430,2024-01-10,4000,Cost of Goods Sold,15691.49,0.0,Sales Transaction,REF000430
431,2024-12-19,1700,Prepaid Expenses,0.0,20524.77,Interest Payment,REF000431
432,2024-02-01,6000,Marketing Expense,6912.74,0.0,Bank Transfer,REF000432
433,2024-06-15,5200,Utilities Expense,0.0,23923.77,Utility Bill,REF000433
434,2024-03-29,4000,Cost of Goods Sold,0.0,45607.09,Bank Transfer,REF000434
435,2024-06-30,5200,Utilities Expense,0.0,38601.77,Adjustment Entry,REF000435
436,2024-09-04,1700,Prepaid Expenses,0.0,47867.3,Bank Transfer,REF000436
437,2024-06-01,1700,Prepaid Expenses,0.0,47074.86,Rent Payment,REF000437
438,2024-12-26,1700,Prepaid Expenses,0.0,34515.09,Utility Bill,REF000438
439,2024-09-02,2100,Accrued Liabilities,0.0,28028.77,Rent Payment,REF000439
440,2024-03-03,5100,Rent Expense,0.0,33834.35,Sales Transaction,REF000440
441,2024-06-25,1500,Inventory,0.0,14529.73,Interest Payment,REF000441
442,2024-02-10,2100,Accrued Liabilities,0.0,46201.24,Interest Payment,REF000442
443,2024-09-02,1700,Prepaid Expenses,0.0,10111.38,Bank Transfer,REF000443
444,2024-12-22,2000,Accounts Payable,6872.28,0.0,Salary Payment,REF000444
445,2024-01-26,5200,Utilities Expense,45260.16,0.0,Depreciation,REF000445
446,2024-04-29,1000,Cash,0.0,5018.9,Interest Payment,REF000446
447,2024-08-29,1200,Accounts Receivable,34062.79,0.0,Monthly Invoice,REF000447
448,2024-10-08,1500,Inventory,0.0,20351.3,Purchase Order,REF000448
449,2024-11-29,1700,Prepaid Expenses,0.0,37797.99,Utility Bill,REF000449
450,2024-05-26,5200,Utilities Expense,2967.54,0.0,Depreciation,REF000450
451,2024-10-20,1700,Prepaid Expenses,26762.26,0.0,Supplier Payment,REF000451
452,2024-08-01,1500,Inventory,46696.79,0.0,Sales Transaction,REF000452
453,2024-09-10,1500,Inventory,0.0,46831.07,Monthly Invoice,REF000453
454,2024-01-05,2000,Accounts Payable,28402.41,0.0,Utility Bill,REF000454
455,2024-05-25,4000,Cost of Goods Sold,0.0,49455.08,Supplier Payment,REF000455
456,2024-09-15,4000,Cost of Goods Sold,13649.13,0.0,Utility Bill,REF000456
457,2024-03-24,6000,Marketing Expense,0.0,22951.13,Interest Payment,REF000457
458,2024-04-05,1000,Cash,0.0,36833.53,Adjustment Entry,REF000458
459,2024-12-11,1700,Prepaid Expenses,0.0,8782.99,Sales Transaction,REF000459
460,2024-09-20,2100,Accrued Liabilities,4346.02,0.0,Supplier Payment,REF000460
461,2024-03-12,4000,Cost of Goods Sold,16186.85,0.0,Monthly Invoice,REF000461
462,2024-05-13,3000,Revenue,0.0,11783.71,Utility Bill,REF000462
463,2024-06-03,5100,Rent Expense,36146.9,0.0,Rent Payment,REF000463
464,2024-11-30,2100,Accrued Liabilities,34641.5,0.0,Depreciation,REF000464
465,2024-03-01,4000,Cost of Goods Sold,0.0,15347.25,Depreciation,REF000465
466,2024-09-14,6000,Marketing Expense,38494.35,0.0,Depreciation,REF000466
467,2024-05-31,2100,Accrued Liabilities,30735.13,0.0,Supplier Payment,REF000467
468,2024-09-01,1500,Inventory,0.0,22754.38,Sales Transaction,REF000468
469,2024-12-25,5000,Salaries Expense,45640.72,0.0,Salary Payment,REF000469
470,2024-12-14,5100,Rent Expense,43658.02,0.0,Bank Transfer,REF000470
472,2024-02-27,1000,Cash,41440.41,0.0,Adjustment Entry,REF000472
473,2024-10-01,1500,Inventory,0.0,8235.21,Customer Payment,REF000473
474,2024-12-14,1700,Prepaid Expenses,0.0,35848.73,Customer Payment,REF000474
475,2024-09-18,4000,Cost of Goods Sold,0.0,40436.52,Supplier Payment,REF000475
476,2024-09-19,3000,Revenue,22845.36,0.0,Bank Transfer,REF000476
477,2024-08-24,5200,Utilities Expense,40347.7,0.0,Sales Transaction,REF000477
478,2024-05-10,1000,Cash,37292.77,0.0,Monthly Invoice,REF000478
479,2024-08-04,2100,Accrued Liabilities,35022.24,0.0,Customer Payment,REF000479
480,2024-08-29,1000,Cash,14361.66,0.0,Supplier Payment,REF000480
481,2024-11-24,6000,Marketing Expense,0.0,32297.58,Utility Bill,REF000481
482,2024-07-14,4000,Cost of Goods Sold,0.0,43482.32,Sales Transaction,REF000482
483,2024-02-11,5200,Utilities Expense,48207.58,0.0,Depreciation,REF000483
484,2024-06-27,1200,Accounts Receivable,0.0,8931.9,Bank Transfer,REF000484
485,2024-03-06,6000,Marketing Expense,48936.43,0.0,Monthly Invoice,REF000485
486,2024-06-01,4000,Cost of Goods Sold,0.0,33678.26,Bank Transfer,REF000486
487,2024-07-13,1700,Prepaid Expenses,0.0,12383.13,Supplier Payment,REF000487
488,2024-05-21,1700,Prepaid Expenses,46871.14,0.0,Monthly Invoice,REF000488
489,2024-12-04,3000,Revenue,30750.01,0.0,Salary Payment,REF000489
490,2024-04-15,1200,Accounts Receivable,5053.83,0.0,Purchase Order,REF000490
491,2024-11-02,5200,Utilities Expense,35167.28,0.0,Salary Payment,REF000491
492,2024-01-23,3000,Revenue,21953.75,0.0,Monthly Invoice,REF000492
493,2024-03-12,5000,Salaries Expense,49674.24,0.0,Interest Payment,REF000493
494,2024-10-21,2100,Accrued Liabilities,0.0,28877.97,Salary Payment,REF000494
495,2024-06-03,1500,Inventory,49284.92,0.0,Sales Transaction,REF000495
496,2024-06-02,2000,Accounts Payable,3057.27,0.0,Depreciation,REF000496
497,2024-12-13,3000,Revenue,27796.97,0.0,Utility Bill,REF000497
498,2024-11-25,5200,Utilities Expense,0.0,19063.92,Interest Payment,REF000498
499,2024-08-01,3000,Revenue,0.0,7469.39,Supplier Payment,REF000499
500,2024-10-02,4000,Cost of Goods Sold,12056.0,0.0,Rent Payment,REF000500
501,2024-12-28,1500,Inventory,40290.75,0.0,Bank Transfer,REF000501
502,2024-07-30,3000,Revenue,27868.77,0.0,Sales Transaction,REF000502
503,2024-05-04,2000,Accounts Payable,10174.8,0.0,Purchase Order,REF000503
504,2024-07-08,1200,Accounts Receivable,26786.42,0.0,Monthly Invoice,REF000504
505,2024-05-17,3000,Revenue,33686.86,0.0,Customer Payment,REF000505
506,2024-04-06,5100,Rent Expense,36218.02,0.0,Purchase Order,REF000506
507,2024-04-16,2100,Accrued Liabilities,15166.37,0.0,Salary Payment,REF000507
508,2024-04-07,6000,Marketing Expense,0.0,5874.64,Salary Payment,REF000508
509,2024-12-22,5100,Rent Expense,0.0,35191.39,Salary Payment,REF000509
510,2024-10-09,2100,Accrued Liabilities,0.0,38777.94,Purchase Order,REF000510
511,2024-09-30,5200,Utilities Expense,0.0,17969.39,Utility Bill,REF000511
512,2024-09-19,4000,Cost of Goods Sold,0.0,23305.54,Utility Bill,REF000512
513,2024-04-14,2100,Accrued Liabilities,15652.97,0.0,Adjustment Entry,REF000513
514,2024-04-23,6000,Marketing Expense,0.0,7304.68,Bank Transfer,REF000514
515,2024-10-26,5100,Rent Expense,0.0,36003.4,Supplier Payment,REF000515
516,2024-04-10,2100,Accrued Liabilities,11508.63,0.0,Purchase Order,REF000516
517,2024-10-08,5200,Utilities Expense,0.0,47173.79,Rent Payment,REF000517
518,2024-09-07,6000,Marketing Expense,0.0,32088.31,Purchase Order,REF000518
519,2024-03-27,6000,Marketing Expense,39750.83,0.0,Supplier Payment,REF000519
520,2024-10-06,4000,Cost of Goods Sold,9210.55,0.0,Bank Transfer,REF000520
521,2024-01-18,1200,Accounts Receivable,47259.95,0.0,Monthly Invoice,REF000521
522,2024-07-30,1500,Inventory,42128.81,0.0,Customer Payment,REF000522
523,2024-12-28,1500,Inventory,0.0,466.98,Utility Bill,REF000523
524,2024-01-31,5100,Rent Expense,0.0,31890.05,Depreciation,REF000524
525,2024-09-06,1000,Cash,0.0,340.55,Monthly Invoice,REF000525
526,2024-01-09,5000,Salaries Expense,0.0,36112.41,Monthly Invoice,REF000526
527,2024-09-14,6000,Marketing Expense,33704.91,0.0,Customer Payment,REF000527
528,2024-02-19,5000,Salaries Expense,7453.39,0.0,Adjustment Entry,REF000528
529,2024-09-26,2000,Accounts Payable,0.0,40762.57,Sales Transaction,REF000529
530,2024-02-10,2100,Accrued Liabilities,0.0,47965.3,Adjustment Entry,REF000530
531,2024-05-04,6000,Marketing Expense,11300.6,0.0,Depreciation,REF000531
532,2024-11-28,1000,Cash,0.0,4684.09,Sales Transaction,REF000532
533,2024-10-09,4000,Cost of Goods Sold,2815.19,0.0,Interest Payment,REF000533
534,2024-03-28,1200,Accounts Receivable,0.0,24997.92,Depreciation,REF000534
535,2024-06-18,5100,Rent Expense,48866.69,0.0,Bank Transfer,REF000535
536,2024-01-22,4000,Prepaid Expenses,0.0,10578.74,Rent Payment,REF000536
537,2024-01-24,1200,Accounts Receivable,0.0,34224.59,Bank Transfer,REF000537
538,2024-10-15,5200,Utilities Expense,0.0,1654.76,Monthly Invoice,REF000538
539,2024-04-16,5100,Rent Expense,0.0,7218.14,Customer Payment,REF000539
540,2024-06-02,1500,Inventory,0.0,28202.27,Depreciation,REF000540
541,2024-10-03,2100,Accrued Liabilities,19198.47,0.0,Interest Payment,REF000541
542,2024-02-10,5000,Salaries Expense,0.0,37275.37,Monthly Invoice,REF000542
543,2024-02-20,3000,Revenue,11614.88,0.0,Utility Bill,REF000543
544,2024-11-05,5100,Rent Expense,0.0,47743.37,Utility Bill,REF000544
545,2024-01-16,5200,Utilities Expense,0.0,13673.62,Purchase Order,REF000545
546,2024-04-26,2100,Accrued Liabilities,0.0,27656.36,Sales Transaction,REF000546
547,2024-04-05,5200,Utilities Expense,0.0,29297.9,Customer Payment,REF000547
548,2024-11-12,2000,Accounts Payable,39904.78,0.0,Customer Payment,REF000548
549,2024-05-17,1500,Inventory,19006.2,0.0,Interest Payment,REF000549
550,2024-07-18,2100,Accrued Liabilities,18041.4,0.0,Monthly Invoice,REF000550
551,2024-06-06,4000,Cost of Goods Sold,0.0,18002.28,Customer Payment,REF000551
552,2024-03-08,1200,Accounts Receivable,0.0,9377.72,Bank Transfer,REF000552
553,2024-10-11,5000,Salaries Expense,20408.13,0.0,Customer Payment,REF000553
554,2024-06-30,5000,Salaries Expense,0.0,4662.28,Sales Transaction,REF000554
555,2024-01-07,2000,Accounts Payable,20696.37,0.0,Interest Payment,REF000555
556,2024-10-13,1700,Prepaid Expenses,28602.3,0.0,Depreciation,REF000556
557,2024-07-13,1500,Inventory,0.0,6950.61,Rent Payment,REF000557
558,2024-09-09,1500,Inventory,0.0,3172.72,Rent Payment,REF000558
559,2024-08-03,2000,Accounts Payable,24216.72,0.0,Utility Bill,REF000559
560,2024-05-08,1700,Prepaid Expenses,0.0,36047.76,Adjustment Entry,REF000560
561,2024-11-11,1700,Prepaid Expenses,22898.5,0.0,Rent Payment,REF000561
562,2024-01-04,3000,Revenue,0.0,16617.54,Utility Bill,REF000562
563,2024-08-13,2100,Accrued Liabilities,21536.5,0.0,Rent Payment,REF000563
564,2024-06-13,5100,Rent Expense,47364.47,0.0,Purchase Order,REF000564
565,2024-06-09,1500,Inventory,0.0,48229.09,Rent Payment,REF000565
566,2024-12-21,5200,Utilities Expense,24555.46,0.0,Utility Bill,REF000566
567,2024-07-11,2000,Accounts Payable,0.0,40826.56,Utility Bill,REF000567
568,2024-02-28,5100,Rent Expense,9998.0,0.0,Depreciation,REF000568
569,2024-10-08,1000,Cash,0.0,47650.7,Interest Payment,REF000569
570,2024-04-17,4000,Cost of Goods Sold,39886.3,0.0,Sales Transaction,REF000570
571,2024-12-10,4000,Cost of Goods Sold,0.0,6967.56,Salary Payment,REF000571
572,2024-05-09,5200,Utilities Expense,0.0,7715.62,Sales Transaction,REF000572
573,2024-02-07,4000,Cost of Goods Sold,0.0,49535.12,Adjustment Entry,REF000573
574,2024-07-24,5000,Salaries Expense,0.0,25335.57,Bank Transfer,REF000574
575,2024-01-19,2100,Accrued Liabilities,35084.7,0.0,Customer Payment,REF000575
576,2024-05-07,5200,Utilities Expense,33238.05,0.0,Depreciation,REF000576
577,2024-11-09,1000,Cash,0.0,28165.38,Utility Bill,REF000577
578,2024-08-08,1200,Accounts Receivable,0.0,537.28,Salary Payment,REF000578
579,2024-09-18,6000,Marketing Expense,25944.7,0.0,Purchase Order,REF000579
580,2024-07-10,3000,Revenue,23158.53,0.0,Utility Bill,REF000580
581,2024-01-13,4000,Cost of Goods Sold,0.0,5236.42,Customer Payment,REF000581
582,2024-02-29,6000,Marketing Expense,0.0,7092.34,Utility Bill,REF000582
583,2024-08-21,1700,Prepaid Expenses,0.0,26060.53,Purchase Order,REF000583
584,2024-02-19,4000,Cost of Goods Sold,0.0,36102.48,Utility Bill,REF000584
585,2024-02-04,2000,Accounts Payable,2243.71,0.0,Monthly Invoice,REF000585
586,2024-06-24,5200,Utilities Expense,5477.04,0.0,Interest Payment,REF000586
587,2024-05-04,5000,Salaries Expense,8730.92,0.0,Utility Bill,REF000587
588,2024-10-13,3000,Revenue,47923.55,0.0,Sales Transaction,REF000588
589,2024-11-18,1500,Inventory,0.0,9327.48,Sales Transaction,REF000589
590,2024-01-15,6000,Marketing Expense,30709.21,0.0,Purchase Order,REF000590
591,2024-10-30,3000,Revenue,19447.9,0.0,Salary Payment,REF000591
592,2024-05-22,6000,Marketing Expense,40438.4,0.0,Adjustment Entry,REF000592
593,2024-02-22,5000,Salaries Expense,0.0,9356.12,Salary Payment,REF000593
594,2024-08-22,1200,Accounts Receivable,0.0,13125.05,Bank Transfer,REF000594
595,2024-11-23,2100,Accrued Liabilities,0.0,29852.57,Adjustment Entry,REF000595
596,2024-02-28,2100,Accrued Liabilities,0.0,17605.73,Adjustment Entry,REF000596
597,2024-03-29,5200,Utilities Expense,0.0,35302.36,Adjustment Entry,REF000597
598,2024-10-29,1200,Accounts Receivable,0.0,33608.78,Customer Payment,REF000598
599,2024-05-02,2000,Accounts Payable,0.0,5856.28,Interest Payment,REF000599
600,2024-03-13,5000,Salaries Expense,19429.28,0.0,Adjustment Entry,REF000600
601,2024-07-15,3000,Revenue,9295.83,0.0,Bank Transfer,REF000601
602,2024-03-26,4000,Cost of Goods Sold,14448.85,0.0,Utility Bill,REF000602
603,2024-08-18,5100,Rent Expense,0.0,2690.03,Monthly Invoice,REF000603
604,2024-09-05,1500,Inventory,0.0,9764.47,Bank Transfer,REF000604
605,2024-09-15,5200,Utilities Expense,0.0,24753.54,Sales Transaction,REF000605
606,2024-12-29,4000,Cost of Goods Sold,24440.09,0.0,Adjustment Entry,REF000606
607,2024-01-16,1700,Prepaid Expenses,0.0,14611.57,Salary Payment,REF000607
608,2024-10-02,2000,Accounts Payable,0.0,8418.77,Adjustment Entry,REF000608
609,2024-09-10,5000,Salaries Expense,25545.19,0.0,Rent Payment,REF000609
610,2024-10-05,2100,Accrued Liabilities,27106.75,0.0,Interest Payment,REF000610
611,2024-08-13,5000,Salaries Expense,0.0,10934.91,Customer Payment,REF000611
612,2024-11-30,1700,Prepaid Expenses,14892.47,0.0,Purchase Order,REF000612
613,2024-05-14,2100,Accrued Liabilities,43111.36,0.0,Purchase Order,REF000613
614,2024-03-01,1700,Prepaid Expenses,0.0,10501.81,Interest Payment,REF000614
